hpo_id,alias_en,synonym_type
HP:0030936,Muscularis propria malformation,unspecified
HP:0030936,Segmental additional circular muscle coat,unspecified
HP:0030939,Eyelid thickening,unspecified
HP:0030939,Thick eyelids,unspecified
HP:0030939,Thickened but nonswollen eyelids,unspecified
HP:0030939,Thickened eyelid,unspecified
HP:0030943,Vulvar pain,unspecified
HP:0030946,Bumps under the upper eyelid,layperson
HP:0030946,Tarsal papillae,unspecified
HP:0030948,Elevated serum GGT,abbreviation
HP:0030951,Muscle biopsy: fibrosis,unspecified
HP:0030952,Birdshot laesions,uk_spelling
HP:0030952,Birdshot lesions,unspecified
HP:0030952,Birdshot retinochoroidopathy,unspecified
HP:0030953,Conjunctival hyperaemia,uk_spelling
HP:0030953,Conjunctival injection,unspecified
HP:0030953,Conjunctival vascular congestion,unspecified
HP:0030955,Alcohol addiction,unspecified
HP:0030955,Alcoholism,unspecified
HP:0030958,Interventricular septum membranous part aneurysm,unspecified
HP:0030959,Aneurysm of the muscular ventricular septum,unspecified
HP:0030965,Increased aortic stiffness,unspecified
HP:0030972,Abnormal systemic BP,abbreviation
HP:0030973,Exercise-induced malaise,unspecified
HP:0030973,Postexertional malaise,unspecified
HP:0030974,Cryptospermia,unspecified
HP:0030975,Vaulted pontine tegmentum,unspecified
HP:0030977,Elevated factor VIII level,unspecified
HP:0030979,Dilated choroidal vessels,unspecified
HP:0030991,Fibrous cholangitis,unspecified
HP:0030993,Duplicated pancreatic duct,unspecified
HP:0030997,Atresia of the vas deferens,unspecified
HP:0030997,Vas deferens atresia,unspecified
HP:0030998,CSF rhinorrhoea,abbreviation
HP:0030999,Abnormal saccule morphology,unspecified
HP:0030999,Morphological abnormality of the saccule,unspecified
HP:0031003,Multiple neuritis,unspecified
HP:0031008,Tongue dystonia,unspecified
HP:0031009,Dactylolysis spontanea,unspecified
HP:0031010,Hyperphalangy of third finger,unspecified
HP:0031012,TCFA,abbreviation
HP:0031018,Acrosyringeal adenomatosis,unspecified
HP:0031018,Eccrine syringofibroadenomatous hyperplasia,unspecified
HP:0031018,Syringofibroadenoma,unspecified
HP:0031020,Myeloid hyperplasia,unspecified
HP:0031026,Snail-like pelvis,unspecified
HP:0031026,Snail-shaped ilia,unspecified
HP:0031028,Milk-like serum,unspecified
HP:0031028,Plasma lactescence,unspecified
HP:0031029,Elevated carcinoembryonic antigen level,unspecified
HP:0031029,Increased plasma CEA,abbreviation
HP:0031030,Elevated carcinoma antigen 125 level,unspecified
HP:0031030,Elevated circulating CA-125 concentration,unspecified
HP:0031030,Elevated mucin-16 concentration,unspecified
HP:0031030,Elevated mucin-16 level,unspecified
HP:0031030,Elevated mucin-16 level in blood,unspecified
HP:0031030,Increased mucin-16 concentration,unspecified
HP:0031030,Increased mucin-16 level,unspecified
HP:0031030,Increased mucin-16 level in blood,unspecified
HP:0031030,Increased plasma CA125,abbreviation
HP:0031033,Renal acidification defect,unspecified
HP:0031034,Abnormal insulin-like growth factor-binding protein complex acid labile subunit level,unspecified
HP:0031036,Decreased plasma GH-binding protein,abbreviation
HP:0031037,Reduced plasma INSL3 level,abbreviation
HP:0031038,Meiotic maturation arrest of spermatogenesis,unspecified
HP:0031039,Spermatocyte arrest,unspecified
HP:0031039,Spermatocyte meiotic arrest,unspecified
HP:0031039,Spermatocytic arrest,unspecified
HP:0031040,Maturation arrest of spermatogenesis at spermatid stage,unspecified
HP:0031041,Superior vena cava obstruction,unspecified
HP:0031042,Raspberry tongue,unspecified
HP:0031046,Agenesis of the soft palate,unspecified
HP:0031047,Monoclonal hypergammaglobulinemia,unspecified
HP:0031052,Elevated circulating VEGF concentration,abbreviation
HP:0031056,Intracranial fusiform aneurysm,unspecified
HP:0031057,Cracked skin,layperson
HP:0031057,Skin fissuring,unspecified
HP:0031074,Abnormal response to adrenocorticotropic-hormone stimulation test,unspecified
HP:0031074,Abnormal response to corticotropin stimulation test,unspecified
HP:0031077,Abnormal response to CRH stimulation test,abbreviation
HP:0031083,Abnormal response to hCG stimulation test,abbreviation
HP:0031085,Decreased prealbumin level,unspecified
HP:0031085,Decreased transthyretin concentration,unspecified
HP:0031085,Decreased transthyretin level,unspecified
HP:0031085,Decreased transthyretin level in blood,unspecified
HP:0031085,Reduced transthyretin concentration,unspecified
HP:0031085,Reduced transthyretin level,unspecified
HP:0031085,Reduced transthyretin level in blood,unspecified
HP:0031086,Undescended ovary,unspecified
HP:0031087,Absent adolescent growth spurt,unspecified
HP:0031508,Abnormal thyroid hormone level,unspecified
HP:0032360,Decreased pre bronchodilator forced expiratory flow 25-75%,unspecified
HP:0032360,Decreased pre-bronchodilator FEF25-75%,abbreviation
HP:0032360,Decreased prebronchodilator forced expiratory flow 25-75%,unspecified
HP:0032361,Decreased post bronchodilator forced expiratory flow 25-75%,unspecified
HP:0032361,Decreased post-bronchodilator FEF25-75%,abbreviation
HP:0032361,Decreased postbronchodilator forced expiratory flow 25-75%,unspecified
HP:0032367,Abnormal growth hormone level,unspecified
HP:0032367,Abnormal somatotropin level,unspecified
HP:0032371,Hyperisoleucinuria,unspecified
HP:0032371,Isoleucine high in urine,unspecified
HP:0032372,Elevated blast count,unspecified
HP:0032372,Elevated circulating blasts,unspecified
HP:0032372,Increased peripheral myeloblast count,unspecified
HP:0032376,Anti-B2GPI positivity,abbreviation
HP:0032377,Increased urinary alpha-1-acid glycoprotein,unspecified
HP:0032379,Sun allergy,layperson
HP:0032381,Acute vesiculation and crusting and scarring following sun exposure,unspecified
HP:0032382,UPD,abbreviation
HP:0032385,Abnormal circulating transferrin level,unspecified
HP:0032385,Abnormal serotransferrin level,unspecified
HP:0032386,Elevated serotransferrin concentration,unspecified
HP:0032386,Elevated serotransferrin level,unspecified
HP:0032386,Elevated serotransferrin level in blood,unspecified
HP:0032386,Elevated transferrin level,unspecified
HP:0032386,Increased serotransferrin concentration,unspecified
HP:0032386,Increased serotransferrin level,unspecified
HP:0032386,Increased serotransferrin level in blood,unspecified
HP:0032387,Decreased serotransferrin concentration,unspecified
HP:0032387,Decreased serotransferrin level,unspecified
HP:0032387,Decreased serotransferrin level in blood,unspecified
HP:0032387,Reduced serotransferrin concentration,unspecified
HP:0032387,Reduced serotransferrin level,unspecified
HP:0032387,Reduced serotransferrin level in blood,unspecified
HP:0032387,Reduced transferrin level,unspecified
HP:0032395,Giant heterotopia,unspecified
HP:0032397,Citrulline high in urine,unspecified
HP:0032403,Increased level of asparagine in urine,unspecified
HP:0032403,Increased urine asparagine level,unspecified
HP:0032405,Increased level of phosphoserine in urine,unspecified
HP:0032408,Breast lump,unspecified
HP:0032410,Bilateral generalised polymicrogyria,uk_spelling
HP:0032410,Diffuse polymicrogyria,unspecified
HP:0032411,Occipital subcortical band heterotopia,unspecified
HP:0032411,Subcortical band heterotopia posterior predominant,unspecified
HP:0032412,Frontal subcortical band heterotopia,unspecified
HP:0032412,Subcortical band heterotopia anterior predominant,unspecified
HP:0032413,Subcortical band heterotopia diffuse,unspecified
HP:0032414,Hydroxylysine high in urine,unspecified
HP:0032417,Periglomerular fibrotic thickening,unspecified
HP:0032434,Delayed separation of umbilical cord,unspecified
HP:0032435,Omphalitis,unspecified
HP:0032435,Umbilical cord stump infection,unspecified
HP:0032436,Abnormal C-reactive protein level,unspecified
HP:0032437,Decreased C-reactive protein concentration,unspecified
HP:0032437,Decreased C-reactive protein level,unspecified
HP:0032437,Decreased C-reactive protein level in blood,unspecified
HP:0032437,Reduced C-reactive protein concentration,unspecified
HP:0032437,Reduced C-reactive protein level,unspecified
HP:0032437,Reduced C-reactive protein level in blood,unspecified
HP:0032444,s/p organ transplantation,unspecified
HP:0032445,Lung cyst,unspecified
HP:0032446,Pulmonary bullae,plural_form
HP:0032451,Melanotic macule of oral mucosa,unspecified
HP:0032454,Labial melanotic freckle,unspecified
HP:0032458,Medullary cavity obliteration,unspecified
HP:0032458,Narrowing of bone marrow canal,unspecified
HP:0032458,Narrowing of bone medullary canal,unspecified
HP:0032458,Narrowing of the marrow cavity,unspecified
HP:0032463,Decreased plasma fibronectin,unspecified
HP:0032464,Hypoplasia of the ureter,unspecified
HP:0032464,Ureter hypoplasia,unspecified
HP:0032465,Trabecular bladder,unspecified
HP:0032466,Aplastic olfactory bulb,unspecified
HP:0032466,Olfactory bulb aplasia,unspecified
HP:0032467,Maternal medical history,unspecified
HP:0032476,Abnormal circulating vitamin B6 level,unspecified
HP:0032477,Elevated circulating vitamin B6 level,unspecified
HP:0032479,Early embryonic arrest,unspecified
HP:0032479,Preimplantation embryonic lethality,unspecified
HP:0032482,Decreased pituitary glycoprotein alpha subunit level,unspecified
HP:0032482,Decreased pituitary glycoprotein polypeptide alpha subunit level,unspecified
HP:0032484,Elevated faecal sodium,uk_spelling
HP:0032485,Abnormal faecal osmolality,uk_spelling
HP:0032486,Elevated faecal osmolality,uk_spelling
HP:0032487,Reduced faecal osmolality,uk_spelling
HP:0032488,Abnormal faecal pH,uk_spelling
HP:0032489,Elevated faecal pH,uk_spelling
HP:0032489,Stool pH high,unspecified
HP:0032490,Decreased faecal pH,uk_spelling
HP:0032490,Stool pH low,unspecified
HP:0032492,Anti-MOG antibody positivity,abbreviation
HP:0032493,Increased immunoreactive trypsinogen,unspecified
HP:0032500,Aggravated by tobacco use,unspecified
HP:0032500,Exacerbated by smoking,unspecified
HP:0032500,Smoking or tobacco use exacerbates symptoms,unspecified
HP:0032501,Contraceptive pills aggravate symptoms,unspecified
HP:0032502,Barbiturates produce worsening,unspecified
HP:0032503,Ethanol reduces manifestations,unspecified
HP:0032504,Barber chair phenomenon,unspecified
HP:0032504,Lhermitte's phenomenon,unspecified
HP:0032507,"Fasciculations, labiomental",unspecified
HP:0032514,Accessory puncta,unspecified
HP:0032514,Double lacrimal puncta,unspecified
HP:0032514,Double punctum,unspecified
HP:0032514,"Lacrimal punctum, duplication",unspecified
HP:0032514,Punctum reduplication,unspecified
HP:0032514,Supernumerary punctum,unspecified
HP:0032516,Disseminated dermatophyte infection,unspecified
HP:0032516,Invasive dermatophyte infection,unspecified
HP:0032521,Spasmodic upper-body squeeze,unspecified
HP:0032522,Immunosupressive therapy improves condition,unspecified
HP:0032527,Low set umbilicus,unspecified
HP:0032527,Low-set umbilicus,unspecified
HP:0032530,Decreased succinic semialdehyde dehydrogenase activity in cultured fibroblasts,unspecified
HP:0032530,Decreased succinic semialdehyde dehydrogenase leukocyte activity,unspecified
HP:0032530,Decreased succinic semialdehyde dehydrogenase level,unspecified
HP:0032531,Gamma-aminobutyric acid (GABA) high in CSF,unspecified
HP:0032532,Elevated CSF gamma-hydroxybutyric acid,unspecified
HP:0032532,Elevated CSF GHB levels,abbreviation
HP:0032534,Methylxanthines produce worsening,unspecified
HP:0032541,DDN,abbreviation
HP:0032541,Dorsal dupuytren nodules,unspecified
HP:0032541,Knuckle pads on dorsal aspect of finger joints,plural_form
HP:0032545,Rigid abdomen,unspecified
HP:0032547,Ocular hypotony,unspecified
HP:0032548,Placental thickness increased,unspecified
HP:0032549,Persistent fencer's reflex,unspecified
HP:0032549,Tonic neck reflex asymmetrical and persistent,unspecified
HP:0032551,Haemorrhoids,layperson
HP:0032551,Piles,layperson
HP:0032556,Bluish around mouth,layperson
HP:0032557,Status post haematopoietic stem cell transplantation,uk_spelling
HP:0032557,Status post hematopoietic stem cell transplantation,unspecified
HP:0032561,Small-head sperm,layperson
HP:0032563,Dacryocytes,unspecified
HP:0032563,Tear-drop shaped erythrocytes,unspecified
HP:0032564,Inflammation of the ileum,unspecified
HP:0032567,Urinary lipid excretion,unspecified
HP:0032570,Pontine ischaemic lacunes,uk_spelling
HP:0032574,Elevated uridine in urine,unspecified
HP:0032575,Decreased circulating 12-Hydroxyeicosatetraenoic acid concentration,unspecified
HP:0032588,Lack of purposeful hand use,unspecified
HP:0032592,Right diaphragmatic hernia,unspecified
HP:0032594,Denuded tubular basement membrane,unspecified
HP:0032605,High N/C ratio of renal tubular epithelial cells,unspecified
HP:0032609,Endocrinization pattern of tubular atrophy,unspecified
HP:0032609,"Renal tubular atrophy, endocrine-type",unspecified
HP:0032610,Renal tubulointerstitial mycobacterial organisms,unspecified
HP:0032613,Renal interstitial amyloid,unspecified
HP:0032613,Renal interstitial amyloid deposition,unspecified
HP:0032613,Renal interstitial amyloidosis,unspecified
HP:0032615,Diffusion weighted imaging (DWI) abnormality,unspecified
HP:0032615,Diffusion weighted magnetic resonance imaging (DWI) abnormality,unspecified
HP:0032615,MRI diffusion abnormality of the cerebrum,unspecified
HP:0032616,Renal interstitial immunoglobulin deposition,unspecified
HP:0032617,Renal interstitial haemorrhage,uk_spelling
HP:0032618,Renal parenchymal necrosis,unspecified
HP:0032620,Renal abscess,unspecified
HP:0032620,Renal parenchymal abscess,unspecified
HP:0032621,Condensed chromatin of renal tubular epithelial cells,unspecified
HP:0032622,Tubular ectasia,unspecified
HP:0032623,Tubular casts,unspecified
HP:0032631,Intratubular haemoglobin casts,uk_spelling
HP:0032633,Intratubular Tamm-Horsfall (uromodulin) casts,unspecified
HP:0032636,Renal tubulointerstitial viral inclusions,unspecified
HP:0032637,Renal interstitial oedema,uk_spelling
HP:0032638,Elevated urine mevalonate,unspecified
HP:0032638,Elevated urine mevalonate levels,unspecified
HP:0032638,Elevated urine mevalonic acid,unspecified
HP:0032638,Mevalonate aciduria,unspecified
HP:0032640,Elevated C-C motif chemokine 18 concentration,unspecified
HP:0032640,Elevated C-C motif chemokine 18 level,unspecified
HP:0032640,Elevated C-C motif chemokine 18 level in blood,unspecified
HP:0032640,Increased C-C motif chemokine 18 concentration,unspecified
HP:0032640,Increased C-C motif chemokine 18 level,unspecified
HP:0032640,Increased C-C motif chemokine 18 level in blood,unspecified
HP:0032640,Increased C-C motif chemokine ligand 18 concentration,unspecified
HP:0032641,Renal interstitial granulomata,unspecified
HP:0032642,Renal interstitial necrotizing granulomata,unspecified
HP:0032643,Renal interstitial non-necrotizing granulomata,unspecified
HP:0032649,Skew foot,unspecified
HP:0032649,Skew-foot,unspecified
HP:0032650,Elevated CSF glial fibrillary acidic protein level,unspecified
HP:0032651,Elevated CSF chitinase-3-like protein 1 level,unspecified
HP:0032652,Elevated CSF chitotriosidase 1 level,unspecified
HP:0032656,Fever-induced status epilepticus,unspecified
HP:0032659,Subtle status epilepticus,unspecified
HP:0032660,Tonic-clonic status epilepticus,unspecified
HP:0032661,Generalised convulsive status epilepticus,uk_spelling
HP:0032662,Focal onset seizure evolving into bilateral convulsive status epilepticus,unspecified
HP:0032662,Focal-onset seizure evolving into generalised convulsive status epilepticus,uk_spelling
HP:0032662,Focal-onset seizure evolving into generalized convulsive status epilepticus,unspecified
HP:0032662,Partial onset seizure evolving into convulsive status epilepticus,unspecified
HP:0032662,Partial-onset seizure evolving into convulsive status epilepticus,unspecified
