disease_id,disease_name,tier,has_mendelian_gene,genes,pathogenic_variants,pathogenic_snv,snv_at_panel_position,allele_match,strand_flip_match,best_review_stars_matched,matched_variation_ids
ORPHA:79145,Dowling-Degos disease,snv_fora_do_painel,False,KRT5;POFUT1;POGLUT1;PSENEN,13,8,0,0,0,,
ORPHA:79151,Acrokeratosis verruciformis of Hopf,snv_fora_do_painel,False,ATP2A2,3,2,0,0,0,,
ORPHA:79152,Disseminated superficial actinic porokeratosis,snv_fora_do_painel,False,FDPS;MVD;MVK;SLC17A9,4,3,0,0,0,,
ORPHA:79154,2-aminoadipic 2-oxoadipic aciduria,snv_fora_do_painel,False,DHTKD1,52,27,0,0,0,,
ORPHA:79155,Hydroxykynureninuria,snv_fora_do_painel,False,KYNU,3,3,0,0,0,,
ORPHA:79157,2-methylbutyryl-CoA dehydrogenase deficiency,snv_fora_do_painel,False,ACADSB,42,28,0,0,0,,
ORPHA:79159,Isobutyryl-CoA dehydrogenase deficiency,snv_fora_do_painel,False,ACAD8,28,26,0,0,0,,
ORPHA:792,X-linked retinoschisis,snv_fora_do_painel,False,RS1,135,113,0,0,0,,
ORPHA:79230,HJV or HAMP-related hemochromatosis,snv_fora_do_painel,False,HAMP;HJV,58,36,0,0,0,,
ORPHA:79233,Hypoxanthine guanine phosphoribosyltransferase partial deficiency,snv_fora_do_painel,False,HPRT1,56,40,0,0,0,,
ORPHA:79234,Crigler-Najjar syndrome type 1,snv_fora_do_painel,False,UGT1A1,39,21,0,0,0,,
ORPHA:79235,Crigler-Najjar syndrome type 2,snv_fora_do_painel,False,UGT1A1,29,17,0,0,0,,
ORPHA:79237,Galactokinase deficiency,snv_fora_do_painel,False,GALK1,92,46,0,0,0,,
ORPHA:79239,Classic galactosemia,snv_fora_do_painel,False,GALT,233,187,0,0,0,,
ORPHA:79240,Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency,snv_fora_do_painel,False,PHKB,121,70,0,0,0,,
ORPHA:79241,Biotinidase deficiency,snv_fora_do_painel,False,BTD,208,143,0,0,0,,
ORPHA:79242,Holocarboxylase synthetase deficiency,snv_fora_do_painel,False,HLCS,137,70,0,0,0,,
ORPHA:79243,Pyruvate dehydrogenase E1-alpha deficiency,posicao_alelo_diferente,False,LONP1;PDHA1,358,192,1,0,0,,
ORPHA:79244,Pyruvate dehydrogenase E2 deficiency,snv_fora_do_painel,False,DLAT,15,9,0,0,0,,
ORPHA:79246,Pyruvate dehydrogenase phosphatase deficiency,snv_fora_do_painel,False,PDP1,15,9,0,0,0,,
ORPHA:79255,GM1 gangliosidosis type 1,snv_fora_do_painel,False,GLB1,142,106,0,0,0,,
ORPHA:79259,Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib,snv_fora_do_painel,False,SLC37A4,148,85,0,0,0,,
ORPHA:79273,Hereditary coproporphyria,snv_fora_do_painel,False,CPOX,8,8,0,0,0,,
ORPHA:79276,Acute intermittent porphyria,snv_fora_do_painel,False,HMBS,59,45,0,0,0,,
ORPHA:79277,Congenital erythropoietic porphyria,snv_fora_do_painel,False,GATA1;UROS,23,22,0,0,0,,
ORPHA:79278,Autosomal erythropoietic protoporphyria,snv_fora_do_painel,False,FECH,29,20,0,0,0,,
ORPHA:79279,Alpha-N-acetylgalactosaminidase deficiency type 1,snv_fora_do_painel,False,NAGA,38,23,0,0,0,,
ORPHA:79280,Alpha-N-acetylgalactosaminidase deficiency type 2,snv_fora_do_painel,False,NAGA,9,7,0,0,0,,
ORPHA:79281,Alpha-N-acetylgalactosaminidase deficiency type 3,snv_fora_do_painel,False,NAGA,38,23,0,0,0,,
ORPHA:79282,"Methylmalonic acidemia with homocystinuria, type cblC",snv_fora_do_painel,False,MMACHC,185,96,0,0,0,,
ORPHA:79283,"Methylmalonic acidemia with homocystinuria, type cblD",snv_fora_do_painel,False,MMADHC,62,33,0,0,0,,
ORPHA:79284,Methylmalonic acidemia with homocystinuria type cblF,snv_fora_do_painel,False,LMBRD1,57,29,0,0,0,,
ORPHA:79292,Fish-eye disease,snv_fora_do_painel,False,LCAT,17,12,0,0,0,,
ORPHA:79299,Congenital glucokinase-related hyperinsulinism,snv_fora_do_painel,False,GCK,40,36,0,0,0,,
ORPHA:79301,Congenital bile acid synthesis defect type 1,snv_fora_do_painel,False,HSD3B7,14,7,0,0,0,,
ORPHA:79302,Congenital bile acid synthesis defect type 3,snv_fora_do_painel,False,CYP7B1,17,15,0,0,0,,
ORPHA:79303,Congenital bile acid synthesis defect type 2,snv_fora_do_painel,False,AKR1D1,16,12,0,0,0,,
ORPHA:79312,Vitamin B12-unresponsive methylmalonic acidemia type mut-,sem_variante_patogenica,False,MMUT,0,0,0,0,0,,
ORPHA:79314,L-2-hydroxyglutaric aciduria,snv_fora_do_painel,False,L2HGDH,40,29,0,0,0,,
ORPHA:79315,D-2-hydroxyglutaric aciduria,snv_fora_do_painel,False,D2HGDH;IDH2,29,19,0,0,0,,
ORPHA:79318,PMM2-CDG,snv_fora_do_painel,False,PMM2,203,153,0,0,0,,
ORPHA:79319,MPI-CDG,snv_fora_do_painel,False,MPI,112,45,0,0,0,,
ORPHA:79320,ALG6-CDG,snv_fora_do_painel,False,ALG6,114,56,0,0,0,,
ORPHA:79321,ALG3-CDG,snv_fora_do_painel,False,ALG3,35,28,0,0,0,,
ORPHA:79322,DPM1-CDG,snv_fora_do_painel,False,DPM1,20,13,0,0,0,,
ORPHA:79323,MPDU1-CDG,snv_fora_do_painel,False,MPDU1,10,7,0,0,0,,
ORPHA:79324,ALG12-CDG,snv_fora_do_painel,False,ALG12,41,22,0,0,0,,
ORPHA:79325,ALG8-CDG,snv_fora_do_painel,False,ALG8,50,30,0,0,0,,
ORPHA:79326,ALG2-CDG,snv_fora_do_painel,False,ALG2,8,4,0,0,0,,
ORPHA:79327,ALG1-CDG,snv_fora_do_painel,False,ALG1,108,79,0,0,0,,
ORPHA:79328,ALG9-CDG,snv_fora_do_painel,False,ALG9,71,44,0,0,0,,
ORPHA:79329,MGAT2-CDG,snv_fora_do_painel,False,MGAT2,11,7,0,0,0,,
ORPHA:79330,MOGS-CDG,snv_fora_do_painel,False,MOGS,36,20,0,0,0,,
ORPHA:79332,B4GALT1-CDG,snv_fora_do_painel,False,B4GALT1,2,1,0,0,0,,
ORPHA:79333,COG7-CDG,snv_fora_do_painel,False,COG7,26,20,0,0,0,,
ORPHA:79345,Brachytelephalangic chondrodysplasia punctata,snv_fora_do_painel,False,ARSL,20,17,0,0,0,,
ORPHA:79350,"3-phosphoserine phosphatase deficiency, infantile/juvenile form",snv_fora_do_painel,False,PSPH,4,3,0,0,0,,
ORPHA:79351,"3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form",snv_fora_do_painel,False,PHGDH,93,53,0,0,0,,
ORPHA:79394,Congenital ichthyosiform erythroderma,snv_fora_do_painel,False,ABCA12;ALOX12B;ALOXE3;CERS3;NIPAL4;PNPLA1;SDR9C7;SULT2B1;TGM1,132,101,0,0,0,,
ORPHA:79395,Keratoderma hereditarium mutilans with ichthyosis,snv_fora_do_painel,False,LORICRIN,5,2,0,0,0,,
ORPHA:79396,"Autosomal dominant generalized epidermolysis bullosa simplex, severe form",snv_fora_do_painel,False,KRT14;KRT5,26,20,0,0,0,,
ORPHA:79397,Epidermolysis bullosa simplex with mottled pigmentation,snv_fora_do_painel,False,KRT14;KRT5,4,3,0,0,0,,
ORPHA:79399,"Autosomal dominant generalized epidermolysis bullosa simplex, intermediate form",snv_fora_do_painel,False,KRT14;KRT5,15,15,0,0,0,,
ORPHA:794,Saethre-Chotzen syndrome,snv_fora_do_painel,False,FGFR2;FGFR3;TWIST1,78,46,0,0,0,,
ORPHA:79400,Localized epidermolysis bullosa simplex,snv_fora_do_painel,False,KRT14;KRT5,14,13,0,0,0,,
ORPHA:79401,PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement,snv_fora_do_painel,False,PLEC,86,59,0,0,0,,
ORPHA:79402,Intermediate generalized junctional epidermolysis bullosa,snv_fora_do_painel,False,COL17A1;ITGB4;LAMA3;LAMB3;LAMC2,82,47,0,0,0,,
ORPHA:79403,Junctional epidermolysis bullosa with pyloric atresia,snv_fora_do_painel,False,ITGA6;ITGB4,71,44,0,0,0,,
ORPHA:79404,Severe generalized junctional epidermolysis bullosa,snv_fora_do_painel,False,LAMA3;LAMB3;LAMC2,148,90,0,0,0,,
ORPHA:79406,Late-onset junctional epidermolysis bullosa,sem_variante_patogenica,False,COL17A1,0,0,0,0,0,,
ORPHA:79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form",snv_fora_do_painel,False,COL7A1;MMP1,232,175,0,0,0,,
ORPHA:79409,Recessive dystrophic epidermolysis bullosa inversa,snv_fora_do_painel,False,COL7A1,232,175,0,0,0,,
ORPHA:79410,"Localized dystrophic epidermolysis bullosa, pretibial form",snv_fora_do_painel,False,COL7A1,18,15,0,0,0,,
ORPHA:79411,Self-improving dystrophic epidermolysis bullosa,snv_fora_do_painel,False,COL7A1,32,26,0,0,0,,
ORPHA:79414,Woolly hair nevus,snv_fora_do_painel,False,HRAS,13,13,0,0,0,,
ORPHA:79431,Oculocutaneous albinism type 1A,snv_fora_do_painel,False,TYR,146,116,0,0,0,,
ORPHA:79432,Oculocutaneous albinism type 2,snv_fora_do_painel,False,MC1R;OCA2,138,95,0,0,0,,
ORPHA:79433,Oculocutaneous albinism type 3,snv_fora_do_painel,False,TYRP1,21,13,0,0,0,,
ORPHA:79434,Oculocutaneous albinism type 1B,snv_fora_do_painel,False,TYR,116,91,0,0,0,,
ORPHA:79435,Oculocutaneous albinism type 4,snv_fora_do_painel,False,SLC45A2,54,36,0,0,0,,
ORPHA:79443,Pseudohypoparathyroidism type 1A,snv_fora_do_painel,False,GNAS,73,48,0,0,0,,
ORPHA:79444,Pseudohypoparathyroidism type 1C,snv_fora_do_painel,False,GNAS,11,8,0,0,0,,
ORPHA:79445,Pseudopseudohypoparathyroidism,snv_fora_do_painel,False,GNAS,23,11,0,0,0,,
ORPHA:79452,Milroy disease,snv_fora_do_painel,False,FLT4,28,23,0,0,0,,
ORPHA:79455,Cutaneous mastocytoma,sem_variante_patogenica,False,KIT,0,0,0,0,0,,
ORPHA:79473,Variegate porphyria,snv_fora_do_painel,False,PPOX,20,12,0,0,0,,
ORPHA:79474,Atypical Werner syndrome,sem_variante_patogenica,False,LMNA,0,0,0,0,0,,
ORPHA:79476,Griscelli syndrome type 1,snv_fora_do_painel,False,MYO5A,7,7,0,0,0,,
ORPHA:79477,Griscelli syndrome type 2,snv_fora_do_painel,False,RAB27A,52,31,0,0,0,,
ORPHA:79478,Griscelli syndrome type 3,snv_fora_do_painel,False,MLPH;MYO5A,9,5,0,0,0,,
ORPHA:79499,Autosomal dominant deafness-onychodystrophy syndrome,snv_fora_do_painel,False,ATP6V1B2,4,4,0,0,0,,
ORPHA:79500,DOORS syndrome,snv_fora_do_painel,False,ATP6V1B2;TBC1D24,18,14,0,0,0,,
ORPHA:79501,Punctate palmoplantar keratoderma type 1,snv_fora_do_painel,False,AAGAB;COL14A1,9,4,0,0,0,,
ORPHA:79503,Ichthyosis hystrix of Curth-Macklin,sem_snv,False,KRT1,4,0,0,0,0,,
ORPHA:79644,Autosomal recessive hyperinsulinism due to Kir6.2 deficiency,sem_variante_patogenica,False,KCNJ11,0,0,0,0,0,,
ORPHA:797,Sarcoidosis,sem_variante_patogenica,False,BTNL2;HLA-DRB1,0,0,0,0,0,,
ORPHA:798,Schinzel-Giedion syndrome,snv_fora_do_painel,False,SETBP1,21,17,0,0,0,,
ORPHA:800,Schwartz-Jampel syndrome,snv_fora_do_painel,False,HSPG2,6,6,0,0,0,,
ORPHA:803,Amyotrophic lateral sclerosis,snv_fora_do_painel,False,ANG;ANXA11;ATXN2;CCNF;CFAP410;CHCHD10;CHMP2B;DAO;DCTN1;ERBB4;FIG4;FUS;GLE1;GLT8D1;HNRNPA1;MATR3;NEFH;NEK1;OPTN;PFN1;PON1;PON2;PON3;PPARGC1A;PRPH;SOD1;SQSTM1;TAF15;TARDBP;TBK1;TREM2;UBQLN2;UNC13A;VAPB;VCP,339,279,0,0,0,,
ORPHA:805,Tuberous sclerosis complex,snv_fora_do_painel,False,IFNG;TSC1;TSC2,1795,847,0,0,0,,
ORPHA:806,Scott syndrome,snv_fora_do_painel,False,ANO6,10,6,0,0,0,,
ORPHA:808,Seckel syndrome,snv_fora_do_painel,False,ATR;ATRIP;CENPE;CEP152;CEP295;CEP63;CPAP;DNA2;NIN;NSMCE2;NUP85;PCNT;PLK4;RBBP8;TRAIP,84,55,0,0,0,,
ORPHA:811,Shwachman-Diamond syndrome,snv_fora_do_painel,False,DNAJC21;EFL1;SBDS,8,6,0,0,0,,
ORPHA:812,Sialidosis type 1,snv_fora_do_painel,False,NEU1,36,30,0,0,0,,
ORPHA:816,Sjögren-Larsson syndrome,snv_fora_do_painel,False,ALDH3A2,105,55,0,0,0,,
ORPHA:818,Smith-Lemli-Opitz syndrome,snv_fora_do_painel,False,DHCR7,278,198,0,0,0,,
ORPHA:819,Smith-Magenis syndrome,snv_fora_do_painel,False,IQSEC2;RAI1,68,20,0,0,0,,
ORPHA:82,Hereditary thrombophilia due to congenital antithrombin deficiency,alelo_patogenico_ensaiado,False,SERPINC1,117,79,1,1,0,3,1170692
ORPHA:820,Sneddon syndrome,snv_fora_do_painel,False,ADA2,32,24,0,0,0,,
ORPHA:821,Sotos syndrome,snv_fora_do_painel,False,APC2;NSD1,391,198,0,0,0,,
ORPHA:822,Hereditary spherocytosis,snv_fora_do_painel,False,ANK1;EPB42;SLC4A1;SPTA1;SPTB,498,276,0,0,0,,
ORPHA:824,Primary myelofibrosis,snv_fora_do_painel,False,CALR;JAK2;MPL;TET2,47,29,0,0,0,,
ORPHA:827,Stargardt disease,snv_fora_do_painel,False,ABCA4;CNGB3;ELOVL4;PROM1;PRPH2,558,444,0,0,0,,
ORPHA:828,Stickler syndrome,snv_fora_do_painel,False,BMP4,214,146,0,0,0,,
ORPHA:832,Succinyl-CoA:3-oxoacid CoA transferase deficiency,snv_fora_do_painel,False,OXCT1,19,16,0,0,0,,
ORPHA:83454,Glomuvenous malformation,snv_fora_do_painel,False,GLMN,34,13,0,0,0,,
ORPHA:83461,Congenital primary aphakia,snv_fora_do_painel,False,FOXE3,25,14,0,0,0,,
ORPHA:83463,Microtia,sem_variante_patogenica,False,HOXA2,0,0,0,0,0,,
ORPHA:83465,Narcolepsy type 2,sem_variante_patogenica,False,HCRT;HLA-DQB1;HLA-DRB1;ZNF365,0,0,0,0,0,,
ORPHA:83469,Desmoplastic small round cell tumor,snv_fora_do_painel,False,EWSR1;WT1,1,1,0,0,0,,
ORPHA:83471,T-cell immunodeficiency with thymic aplasia,sem_snv,False,FOXN1,2,0,0,0,0,,
ORPHA:83472,CAMOS syndrome,snv_fora_do_painel,False,WDR73;ZNF592,28,15,0,0,0,,
ORPHA:83473,Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome,snv_fora_do_painel,False,AKT3;CCND2;PIK3R2,28,28,0,0,0,,
ORPHA:83620,Enteric anendocrinosis,snv_fora_do_painel,False,NEUROG3,8,7,0,0,0,,
ORPHA:83629,Leukoencephalopathy-spondyloepimetaphyseal dysplasia syndrome,snv_fora_do_painel,False,AIFM1,5,5,0,0,0,,
ORPHA:839,"Congenital nephrotic syndrome, Finnish type",snv_fora_do_painel,False,NPHS1,250,145,0,0,0,,
ORPHA:84,Fanconi anemia,snv_fora_do_painel,False,BRCA1;BRCA2;BRIP1;ERCC4;FAAP100;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;MAD2L2;PALB2;RAD51;RAD51C;RFWD3;SLX4;UBE2T;XRCC2,3081,1516,0,0,0,,
ORPHA:840,Syringocystadenoma papilliferum,sem_variante_patogenica,False,BRAF,0,0,0,0,0,,
ORPHA:84064,Trichohepatoenteric syndrome,snv_fora_do_painel,False,SKIC2;SKIC3,79,52,0,0,0,,
ORPHA:84081,Senior-Boichis syndrome,snv_fora_do_painel,False,DCDC2;TMEM67,31,18,0,0,0,,
ORPHA:84090,Fibronectin glomerulopathy,snv_fora_do_painel,False,FN1,7,6,0,0,0,,
ORPHA:841,Sebocystomatosis,snv_fora_do_painel,False,KRT17,5,4,0,0,0,,
ORPHA:847,X-linked alpha-thalassemia-intellectual disability syndrome,snv_fora_do_painel,False,ATRX,78,66,0,0,0,,
ORPHA:849,Glanzmann thrombasthenia,snv_fora_do_painel,False,ITGA2B;ITGB3,387,259,0,0,0,,
ORPHA:851,Paris-Trousseau thrombocytopenia,sem_variante_patogenica,False,FLI1,0,0,0,0,0,,
ORPHA:85112,Palmoplantar keratoderma-XX sex reversal-predisposition to squamous cell carcinoma syndrome,sem_snv,False,RSPO1,3,0,0,0,0,,
ORPHA:85128,Bothnia retinal dystrophy,snv_fora_do_painel,False,RLBP1,15,9,0,0,0,,
ORPHA:85163,Hypomyelination-congenital cataract syndrome,snv_fora_do_painel,False,HYCC1,20,12,0,0,0,,
ORPHA:85164,Camptodactyly-tall stature-scoliosis-hearing loss syndrome,snv_fora_do_painel,False,FGFR3,6,5,0,0,0,,
ORPHA:85165,Severe achondroplasia-developmental delay-acanthosis nigricans syndrome,snv_fora_do_painel,False,FGFR3,2,2,0,0,0,,
ORPHA:85166,"Platyspondylic dysplasia, Torrance type",snv_fora_do_painel,False,COL2A1,7,6,0,0,0,,
ORPHA:85167,Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome,snv_fora_do_painel,False,PCYT1A,11,10,0,0,0,,
ORPHA:85169,Familial digital arthropathy-brachydactyly,snv_fora_do_painel,False,TRPV4,3,3,0,0,0,,
ORPHA:85172,"Microcephalic osteodysplastic dysplasia, Saul-Wilson type",snv_fora_do_painel,False,COG4,8,8,0,0,0,,
ORPHA:85173,IMAGe syndrome,snv_fora_do_painel,False,CDKN1C;POLE,11,9,0,0,0,,
ORPHA:85179,Infantile osteopetrosis with neuroaxonal dysplasia,snv_fora_do_painel,False,OSTM1,10,8,0,0,0,,
ORPHA:85193,Idiopathic juvenile osteoporosis,snv_fora_do_painel,False,DKK1;WNT1;WNT3A,6,4,0,0,0,,
ORPHA:85194,Spondylo-ocular syndrome,snv_fora_do_painel,False,XYLT2,8,2,0,0,0,,
ORPHA:85198,Dysspondyloenchondromatosis,sem_variante_patogenica,False,COL2A1,0,0,0,0,0,,
ORPHA:85199,Craniosynostosis-anal anomalies-porokeratosis syndrome,snv_fora_do_painel,False,RNU12,4,4,0,0,0,,
ORPHA:85201,Genitopatellar syndrome,snv_fora_do_painel,False,KAT6B,53,20,0,0,0,,
ORPHA:85202,Keutel syndrome,snv_fora_do_painel,False,MGP,4,3,0,0,0,,
ORPHA:85212,Fetal Gaucher disease,snv_fora_do_painel,False,GBA1,18,15,0,0,0,,
ORPHA:85277,"X-linked intellectual disability, Cantagrel type",snv_fora_do_painel,False,NEXMIF,70,32,0,0,0,,
ORPHA:85278,Christianson syndrome,snv_fora_do_painel,False,SLC9A6,49,24,0,0,0,,
ORPHA:85279,KDM5C-related syndromic X-linked intellectual disability,snv_fora_do_painel,False,KDM5C,94,60,0,0,0,,
ORPHA:85282,MEHMO syndrome,snv_fora_do_painel,False,EIF2S3,8,7,0,0,0,,
ORPHA:85284,BRESEK syndrome,snv_fora_do_painel,False,MBTPS2,11,10,0,0,0,,
ORPHA:85286,"X-linked intellectual disability, Shashi type",sem_snv,False,RBMX,1,0,0,0,0,,
ORPHA:85287,"X-linked intellectual disability, Siderius type",snv_fora_do_painel,False,PHF8,15,11,0,0,0,,
ORPHA:85288,"X-linked intellectual disability, Stocco Dos Santos type",sem_variante_patogenica,False,SHROOM4,0,0,0,0,0,,
ORPHA:85293,"X-linked intellectual disability, Cabezas type",snv_fora_do_painel,False,CUL4B,33,15,0,0,0,,
ORPHA:85294,X-linked epilepsy-learning disabilities-behavior disorders syndrome,snv_fora_do_painel,False,SYN1,53,21,0,0,0,,
ORPHA:85295,"HSD10 disease, atypical type",snv_fora_do_painel,False,HSD17B10,15,15,0,0,0,,
ORPHA:853,Fetal and neonatal alloimmune thrombocytopenia,sem_variante_patogenica,False,CD109;GP1BA;GP1BB;ITGA2;ITGA2B;ITGB3,0,0,0,0,0,,
ORPHA:85329,X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome,snv_fora_do_painel,False,AP1S2,17,11,0,0,0,,
ORPHA:85335,Fried syndrome,snv_fora_do_painel,False,AP1S2,17,11,0,0,0,,
ORPHA:85408,Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis,sem_variante_patogenica,False,ANKRD55;CD247;IL2RA;IL2RB;PTPN2;PTPN22;STAT4,0,0,0,0,0,,
ORPHA:85410,Oligoarticular juvenile idiopathic arthritis,sem_variante_patogenica,False,ANKRD55;CD247;IL2RA;IL2RB;PTPN2;PTPN22;STAT4,0,0,0,0,0,,
ORPHA:85414,Systemic-onset juvenile idiopathic arthritis,sem_variante_patogenica,False,HLA-DRB1;IL6;LACC1;MIF,0,0,0,0,0,,
ORPHA:85445,AA amyloidosis,sem_variante_patogenica,False,SAA1,0,0,0,0,0,,
ORPHA:85447,ATTRV30M amyloidosis,snv_fora_do_painel,False,TTR,125,121,0,0,0,,
ORPHA:85448,AGel amyloidosis,snv_fora_do_painel,False,GSN,6,5,0,0,0,,
ORPHA:85451,ATTRV122I amyloidosis,snv_fora_do_painel,False,TTR,125,121,0,0,0,,
ORPHA:857,Townes-Brocks syndrome,snv_fora_do_painel,False,DACT1;SALL1,88,29,0,0,0,,
ORPHA:859,Transcobalamin deficiency,snv_fora_do_painel,False,TCN2,65,28,0,0,0,,
ORPHA:861,Treacher-Collins syndrome,snv_fora_do_painel,False,POLR1B;POLR1C;POLR1D;TCOF1,223,74,0,0,0,,
ORPHA:86309,DPAGT1-CDG,snv_fora_do_painel,False,DPAGT1,29,21,0,0,0,,
ORPHA:867,Familial multiple trichoepithelioma,snv_fora_do_painel,False,CYLD,4,3,0,0,0,,
ORPHA:86788,X-linked severe congenital neutropenia,snv_fora_do_painel,False,WAS,116,68,0,0,0,,
ORPHA:868,Triose phosphate-isomerase deficiency,snv_fora_do_painel,False,TPI1,8,6,0,0,0,,
ORPHA:86812,POMT1-related limb-girdle muscular dystrophy R11,snv_fora_do_painel,False,POMT1,135,67,0,0,0,,
ORPHA:86814,Familial adult myoclonic epilepsy,snv_fora_do_painel,False,ADRA2B;CNTN2;CTNND2;MARCHF6;RAPGEF2;SAMD12;TNRC6A;YEATS2,40,25,0,0,0,,
ORPHA:86816,Congenital analbuminemia,snv_fora_do_painel,False,ALB,10,5,0,0,0,,
ORPHA:86818,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome,sem_variante_patogenica,False,ACSL4;AMMECR1;KCNE5,0,0,0,0,0,,
ORPHA:86820,Familial avascular necrosis of femoral head,snv_fora_do_painel,False,COL2A1;TRPV4,4,3,0,0,0,,
ORPHA:86841,Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality,snv_fora_do_painel,False,RPS14,1,1,0,0,0,,
ORPHA:86884,Subcutaneous panniculitis-like T-cell lymphoma,sem_variante_patogenica,False,HAVCR2,0,0,0,0,0,,
ORPHA:869,Triple A syndrome,snv_fora_do_painel,False,AAAS;GMPPA;TRAPPC11,74,48,0,0,0,,
ORPHA:87,Apert syndrome,snv_fora_do_painel,False,FGFR2,10,8,0,0,0,,
ORPHA:871,Hereditary progressive cardiac conduction defect,snv_fora_do_painel,False,NKX2-5;SCN1B;SCN5A;TRPM4,39,25,0,0,0,,
ORPHA:873,Desmoid tumor,snv_fora_do_painel,False,APC;CTNNB1,20,13,0,0,0,,
ORPHA:87503,Mal de Meleda,snv_fora_do_painel,False,SLURP1,11,10,0,0,0,,
ORPHA:88,Idiopathic aplastic anemia,snv_fora_do_painel,False,IFNG;PRF1;SBDS;TERC;TERT,260,140,0,0,0,,
ORPHA:882,Tyrosinemia type 1,snv_fora_do_painel,False,FAH,145,100,0,0,0,,
ORPHA:88618,S-adenosylhomocysteine hydrolase deficiency,snv_fora_do_painel,False,AHCY,17,11,0,0,0,,
ORPHA:88619,Familial acute necrotizing encephalopathy,snv_fora_do_painel,False,RANBP2,4,3,0,0,0,,
ORPHA:88621,Ichthyosis-prematurity syndrome,snv_fora_do_painel,False,SLC27A4,25,19,0,0,0,,
ORPHA:88628,Posterior column ataxia-retinitis pigmentosa syndrome,snv_fora_do_painel,False,FLVCR1,17,13,0,0,0,,
ORPHA:88629,Tritanopia,sem_variante_patogenica,False,OPN1SW,0,0,0,0,0,,
ORPHA:88630,Terminal osseous dysplasia-pigmentary defects syndrome,snv_fora_do_painel,False,FLNA,1,1,0,0,0,,
ORPHA:88635,Vacuolar myopathy with sarcoplasmic reticulum protein aggregates,snv_fora_do_painel,False,CASQ1,2,2,0,0,0,,
ORPHA:88637,Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome,snv_fora_do_painel,False,POLR1C;POLR3A;POLR3B,132,97,0,0,0,,
ORPHA:88639,Neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency,snv_fora_do_painel,False,HIBCH,36,26,0,0,0,,
ORPHA:88644,"Autosomal recessive ataxia, Beauce type",snv_fora_do_painel,False,SYNE1,223,147,0,0,0,,
ORPHA:887,VACTERL/VATER association,snv_fora_do_painel,False,HOXD13,2,1,0,0,0,,
ORPHA:888,Van der Woude syndrome,snv_fora_do_painel,False,GRHL3;IRF6,82,64,0,0,0,,
ORPHA:891,Familial exudative vitreoretinopathy,snv_fora_do_painel,False,CTNNB1;FZD4;LRP5;NDP;TSPAN12;ZNF408,69,46,0,0,0,,
ORPHA:892,Von Hippel-Lindau disease,snv_fora_do_painel,False,CCND1;VHL,361,213,0,0,0,,
ORPHA:893,WAGR syndrome,snv_fora_do_painel,False,BDNF;PAX6;WT1,68,42,0,0,0,,
ORPHA:894,Waardenburg syndrome type 1,snv_fora_do_painel,False,PAX3,130,78,0,0,0,,
ORPHA:895,Waardenburg syndrome type 2,snv_fora_do_painel,False,EDNRB;KITLG;MITF;SNAI2;SOX10;TYR,5,5,0,0,0,,
ORPHA:896,Waardenburg syndrome type 3,snv_fora_do_painel,False,PAX3,12,11,0,0,0,,
ORPHA:897,Waardenburg-Shah syndrome,snv_fora_do_painel,False,EDN3;EDNRB;MITF;SOX10,126,68,0,0,0,,
ORPHA:898,Wagner disease,snv_fora_do_painel,False,VCAN,15,14,0,0,0,,
ORPHA:89838,Autosomal recessive generalized epidermolysis bullosa simplex,snv_fora_do_painel,False,KRT14,15,10,0,0,0,,
ORPHA:89842,"Autosomal recessive generalized dystrophic epidermolysis bullosa, intermediate form",sem_variante_patogenica,False,COL7A1,0,0,0,0,0,,
ORPHA:89843,Dystrophic epidermolysis bullosa pruriginosa,snv_fora_do_painel,False,COL7A1,22,18,0,0,0,,
ORPHA:89844,"Lissencephaly syndrome, Norman-Roberts type",snv_fora_do_painel,False,KATNB1;NDE1;RELN,81,50,0,0,0,,
ORPHA:899,Walker-Warburg syndrome,snv_fora_do_painel,False,B3GALNT2;B4GAT1;COL4A1;CRPPA;DAG1;FKRP;FKTN;LARGE1;POMGNT1;POMGNT2;POMK;POMT1;POMT2;RXYLT1,796,438,0,0,0,,
ORPHA:89936,X-linked hypophosphatemia,snv_fora_do_painel,False,PHEX,281,190,0,0,0,,
ORPHA:89937,Autosomal dominant hypophosphatemic rickets,snv_fora_do_painel,False,FGF23,6,5,0,0,0,,
ORPHA:89938,Bartter syndrome type 4,snv_fora_do_painel,False,BSND;CLCNKA;CLCNKB,1,1,0,0,0,,
